Name,Age,Departments,Salary,Experience,Cities,Annual_Salary,Bonus,Total_Compensation,Experience_Level
employee_7874,48,Data,69561,11,Chennai,834732,6956.1,76517.1,Senior
employee_7875,32,Data,107594,10,Pune,1291128,10759.400000000001,118353.4,Mid-level
employee_7876,45,QA,35070,2,Mumbai,420840,3507.0,38577.0,Fresher
employee_7877,58,IT,64025,3,Bangalore,768300,6402.5,70427.5,Junior
employee_7878,35,HR,58779,10,Chennai,705348,5877.900000000001,64656.9,Mid-level
employee_7879,54,QA,41616,9,Bangalore,499392,4161.6,45777.6,Mid-level
employee_7880,33,IT,25797,0,Delhi,309564,2579.7000000000003,28376.7,Fresher
employee_7881,28,Finance,64889,11,Hyderabad,778668,6488.900000000001,71377.9,Senior
employee_7882,33,Data,89390,5,Mumbai,1072680,8939.0,98329.0,Junior
employee_7883,56,HR,38594,12,Delhi,463128,3859.4,42453.4,Senior
employee_7884,26,Sales,72754,15,Hyderabad,873048,7275.400000000001,80029.4,Senior
employee_7885,58,HR,78639,14,Delhi,943668,7863.900000000001,86502.9,Senior
employee_7886,52,Sales,98226,3,Hyderabad,1178712,9822.6,108048.6,Junior
employee_7887,41,HR,37669,3,Hyderabad,452028,3766.9,41435.9,Junior
employee_7888,27,Data,109509,0,Delhi,1314108,10950.900000000001,120459.9,Fresher
employee_7889,46,Sales,46085,4,Chennai,553020,4608.5,50693.5,Junior
employee_7890,35,IT,53787,8,Mumbai,645444,5378.700000000001,59165.7,Mid-level
employee_7891,43,Sales,115620,5,Pune,1387440,11562.0,127182.0,Junior
employee_7892,58,QA,49051,14,Bangalore,588612,4905.1,53956.1,Senior
employee_7893,35,IT,80566,7,Hyderabad,966792,8056.6,88622.6,Mid-level
employee_7894,60,QA,75615,15,Mumbai,907380,7561.5,83176.5,Senior
employee_7895,36,HR,102090,10,Bangalore,1225080,10209.0,112299.0,Mid-level
employee_7896,52,IT,77262,3,Mumbai,927144,7726.200000000001,84988.2,Junior
employee_7897,57,HR,62639,8,Delhi,751668,6263.900000000001,68902.9,Mid-level
employee_7898,38,Finance,103890,15,Bangalore,1246680,10389.0,114279.0,Senior
employee_7899,40,HR,30289,6,Mumbai,363468,3028.9,33317.9,Mid-level
employee_7900,22,HR,49744,13,Pune,596928,4974.400000000001,54718.4,Senior
employee_7901,43,QA,42945,13,Mumbai,515340,4294.5,47239.5,Senior
employee_7902,50,Sales,114779,6,Mumbai,1377348,11477.900000000001,126256.9,Mid-level
employee_7903,23,Finance,81964,7,Hyderabad,983568,8196.4,90160.4,Mid-level
employee_7904,59,HR,49227,15,Hyderabad,590724,4922.700000000001,54149.7,Senior
employee_7905,21,HR,118284,1,Hyderabad,1419408,11828.400000000001,130112.4,Fresher
employee_7906,42,Finance,107494,11,Delhi,1289928,10749.400000000001,118243.4,Senior
employee_7907,49,Finance,34934,5,Mumbai,419208,3493.4,38427.4,Junior
employee_7908,34,IT,70530,6,Pune,846360,7053.0,77583.0,Mid-level
employee_7909,48,QA,78168,2,Bangalore,938016,7816.8,85984.8,Fresher
employee_7910,41,Finance,101086,7,Hyderabad,1213032,10108.6,111194.6,Mid-level
employee_7911,52,Finance,90095,0,Chennai,1081140,9009.5,99104.5,Fresher
employee_7912,26,Data,94560,0,Mumbai,1134720,9456.0,104016.0,Fresher
employee_7913,21,Sales,56772,9,Pune,681264,5677.200000000001,62449.2,Mid-level
employee_7914,41,Finance,33722,2,Pune,404664,3372.2000000000003,37094.2,Fresher
employee_7915,24,QA,75142,5,Hyderabad,901704,7514.200000000001,82656.2,Junior
employee_7916,23,Sales,92656,6,Delhi,1111872,9265.6,101921.6,Mid-level
employee_7917,50,Sales,111884,1,Hyderabad,1342608,11188.400000000001,123072.4,Fresher
employee_7918,51,HR,30877,13,Delhi,370524,3087.7000000000003,33964.7,Senior
employee_7919,54,HR,43904,5,Chennai,526848,4390.400000000001,48294.4,Junior
employee_7920,39,HR,111328,11,Chennai,1335936,11132.800000000001,122460.8,Senior
employee_7921,40,HR,116573,4,Hyderabad,1398876,11657.300000000001,128230.3,Junior
employee_7922,43,Data,107871,14,Bangalore,1294452,10787.1,118658.1,Senior
employee_7923,60,Finance,105195,5,Hyderabad,1262340,10519.5,115714.5,Junior
employee_7924,45,HR,54684,0,Hyderabad,656208,5468.400000000001,60152.4,Fresher
employee_7925,35,IT,91500,13,Pune,1098000,9150.0,100650.0,Senior
employee_7926,58,HR,59902,9,Hyderabad,718824,5990.200000000001,65892.2,Mid-level
employee_7927,43,Finance,78606,6,Hyderabad,943272,7860.6,86466.6,Mid-level
employee_7928,22,HR,60571,7,Hyderabad,726852,6057.1,66628.1,Mid-level
employee_7929,35,Data,94447,13,Bangalore,1133364,9444.7,103891.7,Senior
employee_7930,55,QA,101752,6,Pune,1221024,10175.2,111927.2,Mid-level
employee_7931,30,QA,91944,15,Mumbai,1103328,9194.4,101138.4,Senior
employee_7932,34,Finance,112157,15,Mumbai,1345884,11215.7,123372.7,Senior
employee_7933,47,QA,111513,8,Mumbai,1338156,11151.300000000001,122664.3,Mid-level
employee_7934,34,QA,103731,0,Mumbai,1244772,10373.1,114104.1,Fresher
employee_7935,55,IT,68938,9,Pune,827256,6893.8,75831.8,Mid-level
employee_7936,53,Finance,82203,8,Hyderabad,986436,8220.300000000001,90423.3,Mid-level
employee_7937,21,Finance,82805,10,Mumbai,993660,8280.5,91085.5,Mid-level
employee_7938,54,QA,97649,10,Hyderabad,1171788,9764.9,107413.9,Mid-level
employee_7939,39,QA,65910,12,Mumbai,790920,6591.0,72501.0,Senior
employee_7940,44,QA,47761,14,Bangalore,573132,4776.1,52537.1,Senior
employee_7941,24,Sales,49992,2,Hyderabad,599904,4999.200000000001,54991.2,Fresher
employee_7942,56,Data,104314,1,Pune,1251768,10431.400000000001,114745.4,Fresher
employee_7943,33,HR,112521,5,Delhi,1350252,11252.1,123773.1,Junior
employee_7944,52,Data,80448,10,Bangalore,965376,8044.8,88492.8,Mid-level
employee_7945,29,Finance,94903,4,Delhi,1138836,9490.300000000001,104393.3,Junior
employee_7946,59,IT,70447,14,Bangalore,845364,7044.700000000001,77491.7,Senior
employee_7947,36,HR,35786,3,Pune,429432,3578.6000000000004,39364.6,Junior
employee_7948,23,IT,67706,3,Bangalore,812472,6770.6,74476.6,Junior
employee_7949,40,Sales,101587,7,Hyderabad,1219044,10158.7,111745.7,Mid-level
employee_7950,30,Finance,40611,9,Chennai,487332,4061.1000000000004,44672.1,Mid-level
employee_7951,42,Sales,29490,12,Chennai,353880,2949.0,32439.0,Senior
employee_7952,23,Finance,75004,2,Mumbai,900048,7500.400000000001,82504.4,Fresher
employee_7953,31,IT,85634,12,Mumbai,1027608,8563.4,94197.4,Senior
employee_7954,45,IT,31377,0,Hyderabad,376524,3137.7000000000003,34514.7,Fresher
employee_7955,28,IT,34903,4,Pune,418836,3490.3,38393.3,Junior
employee_7956,29,Finance,39567,7,Hyderabad,474804,3956.7000000000003,43523.7,Mid-level
employee_7957,35,QA,113421,2,Mumbai,1361052,11342.1,124763.1,Fresher
employee_7958,52,IT,118758,1,Bangalore,1425096,11875.800000000001,130633.8,Fresher
employee_7959,23,Sales,73556,0,Delhi,882672,7355.6,80911.6,Fresher
employee_7960,24,HR,51606,12,Hyderabad,619272,5160.6,56766.6,Senior
employee_7961,50,Finance,107976,3,Hyderabad,1295712,10797.6,118773.6,Junior
employee_7962,33,Sales,27260,15,Pune,327120,2726.0,29986.0,Senior
employee_7963,41,Data,55267,10,Mumbai,663204,5526.700000000001,60793.7,Mid-level
employee_7964,39,Data,117538,1,Hyderabad,1410456,11753.800000000001,129291.8,Fresher
employee_7965,59,HR,83369,13,Bangalore,1000428,8336.9,91705.9,Senior
employee_7966,42,QA,75060,7,Delhi,900720,7506.0,82566.0,Mid-level
employee_7967,40,IT,41833,10,Bangalore,501996,4183.3,46016.3,Mid-level
employee_7968,57,Finance,28498,12,Chennai,341976,2849.8,31347.8,Senior
employee_7969,51,Sales,90310,14,Mumbai,1083720,9031.0,99341.0,Senior
employee_7970,30,IT,71729,9,Bangalore,860748,7172.900000000001,78901.9,Mid-level
employee_7971,38,Sales,35518,11,Pune,426216,3551.8,39069.8,Senior
employee_7972,59,Finance,103037,8,Delhi,1236444,10303.7,113340.7,Mid-level
employee_7973,40,Data,47254,12,Mumbai,567048,4725.400000000001,51979.4,Senior
employee_7974,38,IT,106438,9,Bangalore,1277256,10643.800000000001,117081.8,Mid-level
employee_7975,31,HR,50545,0,Hyderabad,606540,5054.5,55599.5,Fresher
employee_7976,42,QA,28345,14,Mumbai,340140,2834.5,31179.5,Senior
employee_7977,38,HR,105906,1,Bangalore,1270872,10590.6,116496.6,Fresher
employee_7978,54,QA,81366,5,Hyderabad,976392,8136.6,89502.6,Junior
employee_7979,43,Sales,71721,12,Chennai,860652,7172.1,78893.1,Senior
employee_7980,21,IT,84829,9,Delhi,1017948,8482.9,93311.9,Mid-level
employee_7981,30,IT,118767,11,Mumbai,1425204,11876.7,130643.7,Senior
employee_7982,21,QA,34642,6,Mumbai,415704,3464.2000000000003,38106.2,Mid-level
employee_7983,58,Data,108375,1,Bangalore,1300500,10837.5,119212.5,Fresher
employee_7984,59,Finance,114217,7,Chennai,1370604,11421.7,125638.7,Mid-level
employee_7985,29,HR,89533,12,Pune,1074396,8953.300000000001,98486.3,Senior
employee_7986,51,Sales,97571,9,Bangalore,1170852,9757.1,107328.1,Mid-level
employee_7987,27,HR,78382,15,Bangalore,940584,7838.200000000001,86220.2,Senior
employee_7988,37,HR,58299,8,Pune,699588,5829.900000000001,64128.9,Mid-level
employee_7989,55,Sales,60035,7,Pune,720420,6003.5,66038.5,Mid-level
employee_7990,57,Sales,48583,8,Pune,582996,4858.3,53441.3,Mid-level
employee_7991,38,IT,47105,14,Delhi,565260,4710.5,51815.5,Senior
employee_7992,53,HR,106666,5,Pune,1279992,10666.6,117332.6,Junior
employee_7993,24,Finance,38736,10,Pune,464832,3873.6000000000004,42609.6,Mid-level
employee_7994,43,Finance,67281,6,Hyderabad,807372,6728.1,74009.1,Mid-level
employee_7995,31,QA,104351,5,Hyderabad,1252212,10435.1,114786.1,Junior
employee_7996,29,Sales,114932,6,Pune,1379184,11493.2,126425.2,Mid-level
employee_7997,50,IT,49312,2,Delhi,591744,4931.200000000001,54243.2,Fresher
employee_7998,28,Finance,102780,3,Delhi,1233360,10278.0,113058.0,Junior
employee_7999,60,Data,67668,8,Chennai,812016,6766.8,74434.8,Mid-level
employee_8000,25,IT,80652,2,Delhi,967824,8065.200000000001,88717.2,Fresher
employee_8001,32,IT,36718,1,Chennai,440616,3671.8,40389.8,Fresher
employee_8002,21,Finance,107320,11,Pune,1287840,10732.0,118052.0,Senior
employee_8003,35,Data,68997,12,Delhi,827964,6899.700000000001,75896.7,Senior
employee_8004,45,QA,56428,10,Hyderabad,677136,5642.8,62070.8,Mid-level
employee_8005,38,Finance,83822,6,Chennai,1005864,8382.2,92204.2,Mid-level
employee_8006,58,Data,51490,5,Hyderabad,617880,5149.0,56639.0,Junior
employee_8007,46,IT,75209,2,Bangalore,902508,7520.900000000001,82729.9,Fresher
employee_8008,60,Data,72351,5,Hyderabad,868212,7235.1,79586.1,Junior
employee_8009,23,IT,66001,14,Pune,792012,6600.1,72601.1,Senior
employee_8010,42,Finance,70856,6,Delhi,850272,7085.6,77941.6,Mid-level
employee_8011,46,Sales,41410,5,Delhi,496920,4141.0,45551.0,Junior
employee_8012,39,Finance,77685,0,Mumbai,932220,7768.5,85453.5,Fresher
employee_8013,59,HR,60386,11,Pune,724632,6038.6,66424.6,Senior
employee_8014,56,HR,99898,13,Bangalore,1198776,9989.800000000001,109887.8,Senior
employee_8015,41,HR,114547,0,Delhi,1374564,11454.7,126001.7,Fresher
employee_8016,46,Finance,97578,8,Hyderabad,1170936,9757.800000000001,107335.8,Mid-level
employee_8017,33,QA,50286,5,Chennai,603432,5028.6,55314.6,Junior
employee_8018,56,Finance,36391,11,Pune,436692,3639.1000000000004,40030.1,Senior
employee_8019,44,Sales,51999,1,Delhi,623988,5199.900000000001,57198.9,Fresher
employee_8020,46,Data,27018,14,Chennai,324216,2701.8,29719.8,Senior
employee_8021,41,Finance,37952,10,Hyderabad,455424,3795.2000000000003,41747.2,Mid-level
employee_8022,38,Finance,106776,0,Delhi,1281312,10677.6,117453.6,Fresher
employee_8023,35,IT,111798,10,Bangalore,1341576,11179.800000000001,122977.8,Mid-level
employee_8024,35,IT,44282,11,Pune,531384,4428.2,48710.2,Senior
employee_8025,26,IT,112995,1,Chennai,1355940,11299.5,124294.5,Fresher
employee_8026,51,Finance,79354,7,Delhi,952248,7935.400000000001,87289.4,Mid-level
employee_8027,48,QA,42942,4,Pune,515304,4294.2,47236.2,Junior
employee_8028,28,Data,85938,6,Delhi,1031256,8593.800000000001,94531.8,Mid-level
employee_8029,49,Data,26722,6,Pune,320664,2672.2000000000003,29394.2,Mid-level
employee_8030,41,Sales,61820,1,Chennai,741840,6182.0,68002.0,Fresher
employee_8031,37,QA,92187,15,Bangalore,1106244,9218.7,101405.7,Senior
employee_8032,44,QA,112142,3,Pune,1345704,11214.2,123356.2,Junior
employee_8033,56,Data,59546,1,Bangalore,714552,5954.6,65500.6,Fresher
employee_8034,51,HR,90030,6,Bangalore,1080360,9003.0,99033.0,Mid-level
employee_8035,54,IT,91219,4,Hyderabad,1094628,9121.9,100340.9,Junior
employee_8036,22,IT,43394,0,Delhi,520728,4339.400000000001,47733.4,Fresher
employee_8037,23,Data,83559,1,Chennai,1002708,8355.9,91914.9,Fresher
employee_8038,50,QA,71705,5,Hyderabad,860460,7170.5,78875.5,Junior
employee_8039,28,Sales,109502,13,Mumbai,1314024,10950.2,120452.2,Senior
employee_8040,27,HR,51469,3,Delhi,617628,5146.900000000001,56615.9,Junior
employee_8041,32,Data,99041,6,Hyderabad,1188492,9904.1,108945.1,Mid-level
employee_8042,39,IT,86338,14,Pune,1036056,8633.800000000001,94971.8,Senior
employee_8043,46,Finance,30492,1,Pune,365904,3049.2000000000003,33541.2,Fresher
employee_8044,48,QA,41827,12,Pune,501924,4182.7,46009.7,Senior
employee_8045,35,Finance,52492,11,Mumbai,629904,5249.200000000001,57741.2,Senior
employee_8046,34,Sales,93802,1,Bangalore,1125624,9380.2,103182.2,Fresher
employee_8047,34,Data,96445,11,Pune,1157340,9644.5,106089.5,Senior
employee_8048,23,IT,37869,5,Delhi,454428,3786.9,41655.9,Junior
employee_8049,49,HR,64782,7,Delhi,777384,6478.200000000001,71260.2,Mid-level
employee_8050,26,Finance,46863,12,Hyderabad,562356,4686.3,51549.3,Senior
employee_8051,43,HR,86987,0,Bangalore,1043844,8698.7,95685.7,Fresher
employee_8052,48,Sales,69055,4,Hyderabad,828660,6905.5,75960.5,Junior
employee_8053,34,IT,98355,0,Hyderabad,1180260,9835.5,108190.5,Fresher
employee_8054,34,Finance,54136,14,Pune,649632,5413.6,59549.6,Senior
employee_8055,40,Sales,39837,10,Hyderabad,478044,3983.7000000000003,43820.7,Mid-level
employee_8056,33,HR,100592,15,Mumbai,1207104,10059.2,110651.2,Senior
employee_8057,47,HR,25715,5,Delhi,308580,2571.5,28286.5,Junior
employee_8058,55,Finance,42275,6,Delhi,507300,4227.5,46502.5,Mid-level
employee_8059,22,IT,45191,5,Delhi,542292,4519.1,49710.1,Junior
employee_8060,60,HR,107420,15,Bangalore,1289040,10742.0,118162.0,Senior
employee_8061,44,Data,85126,13,Pune,1021512,8512.6,93638.6,Senior
employee_8062,49,Sales,76792,12,Pune,921504,7679.200000000001,84471.2,Senior
employee_8063,23,Finance,33894,8,Hyderabad,406728,3389.4,37283.4,Mid-level
employee_8064,24,QA,109253,2,Hyderabad,1311036,10925.300000000001,120178.3,Fresher
employee_8065,22,QA,109114,7,Chennai,1309368,10911.400000000001,120025.4,Mid-level
employee_8066,40,IT,48321,2,Chennai,579852,4832.1,53153.1,Fresher
employee_8067,35,Data,49959,10,Pune,599508,4995.900000000001,54954.9,Mid-level
employee_8068,52,HR,35515,14,Pune,426180,3551.5,39066.5,Senior
employee_8069,21,QA,99613,11,Hyderabad,1195356,9961.300000000001,109574.3,Senior
employee_8070,58,IT,90196,12,Mumbai,1082352,9019.6,99215.6,Senior
employee_8071,55,Sales,46443,12,Mumbai,557316,4644.3,51087.3,Senior
employee_8072,27,Data,78550,6,Delhi,942600,7855.0,86405.0,Mid-level
employee_8073,33,Data,100979,13,Hyderabad,1211748,10097.900000000001,111076.9,Senior
employee_8074,21,IT,62208,12,Chennai,746496,6220.8,68428.8,Senior
employee_8075,34,IT,26783,4,Chennai,321396,2678.3,29461.3,Junior
employee_8076,49,HR,103649,11,Mumbai,1243788,10364.900000000001,114013.9,Senior
employee_8077,23,IT,95921,12,Pune,1151052,9592.1,105513.1,Senior
employee_8078,44,HR,31982,0,Hyderabad,383784,3198.2000000000003,35180.2,Fresher
employee_8079,21,HR,103943,14,Delhi,1247316,10394.300000000001,114337.3,Senior
employee_8080,30,Finance,40316,10,Delhi,483792,4031.6000000000004,44347.6,Mid-level
employee_8081,33,Data,115374,11,Pune,1384488,11537.400000000001,126911.4,Senior
employee_8082,56,Sales,117743,3,Chennai,1412916,11774.300000000001,129517.3,Junior
employee_8083,29,Data,118938,13,Mumbai,1427256,11893.800000000001,130831.8,Senior
employee_8084,34,Data,92966,12,Pune,1115592,9296.6,102262.6,Senior
employee_8085,56,Finance,27936,10,Chennai,335232,2793.6000000000004,30729.6,Mid-level
employee_8086,30,HR,102400,14,Chennai,1228800,10240.0,112640.0,Senior
employee_8087,60,HR,115651,8,Delhi,1387812,11565.1,127216.1,Mid-level
employee_8088,43,IT,99843,15,Chennai,1198116,9984.300000000001,109827.3,Senior
employee_8089,55,Finance,31709,14,Pune,380508,3170.9,34879.9,Senior
employee_8090,27,IT,45707,7,Bangalore,548484,4570.7,50277.7,Mid-level
employee_8091,55,Finance,64384,2,Mumbai,772608,6438.400000000001,70822.4,Fresher
employee_8092,22,IT,60187,14,Chennai,722244,6018.700000000001,66205.7,Senior
employee_8093,35,QA,91935,1,Pune,1103220,9193.5,101128.5,Fresher
employee_8094,29,Data,67536,10,Delhi,810432,6753.6,74289.6,Mid-level
employee_8095,37,Data,49188,8,Hyderabad,590256,4918.8,54106.8,Mid-level
employee_8096,59,Sales,39245,0,Delhi,470940,3924.5,43169.5,Fresher
employee_8097,38,HR,113907,8,Mumbai,1366884,11390.7,125297.7,Mid-level
employee_8098,35,Sales,57286,11,Hyderabad,687432,5728.6,63014.6,Senior
employee_8099,38,QA,112229,6,Hyderabad,1346748,11222.900000000001,123451.9,Mid-level
employee_8100,44,Sales,59303,11,Delhi,711636,5930.3,65233.3,Senior
employee_8101,43,Data,111673,1,Pune,1340076,11167.300000000001,122840.3,Fresher
employee_8102,32,HR,66049,10,Delhi,792588,6604.900000000001,72653.9,Mid-level
employee_8103,43,QA,105901,4,Bangalore,1270812,10590.1,116491.1,Junior
employee_8104,41,Data,81200,13,Pune,974400,8120.0,89320.0,Senior
employee_8105,46,IT,103986,1,Pune,1247832,10398.6,114384.6,Fresher
employee_8106,28,Finance,94726,14,Mumbai,1136712,9472.6,104198.6,Senior
employee_8107,50,QA,67861,4,Pune,814332,6786.1,74647.1,Junior
employee_8108,54,HR,68639,15,Mumbai,823668,6863.900000000001,75502.9,Senior
employee_8109,22,Sales,48937,6,Chennai,587244,4893.7,53830.7,Mid-level
employee_8110,25,Sales,84514,4,Mumbai,1014168,8451.4,92965.4,Junior
employee_8111,51,QA,97988,1,Pune,1175856,9798.800000000001,107786.8,Fresher
employee_8112,53,HR,28960,10,Chennai,347520,2896.0,31856.0,Mid-level
employee_8113,24,QA,64602,13,Chennai,775224,6460.200000000001,71062.2,Senior
employee_8114,26,HR,35564,4,Bangalore,426768,3556.4,39120.4,Junior
employee_8115,43,Sales,90533,11,Delhi,1086396,9053.300000000001,99586.3,Senior
employee_8116,39,Data,72510,11,Pune,870120,7251.0,79761.0,Senior
employee_8117,28,IT,30091,9,Hyderabad,361092,3009.1000000000004,33100.1,Mid-level
employee_8118,59,Data,87335,13,Delhi,1048020,8733.5,96068.5,Senior
employee_8119,33,IT,55519,5,Pune,666228,5551.900000000001,61070.9,Junior
employee_8120,21,Sales,28710,14,Hyderabad,344520,2871.0,31581.0,Senior
employee_8121,26,Data,88564,4,Delhi,1062768,8856.4,97420.4,Junior
employee_8122,27,Data,84977,1,Bangalore,1019724,8497.7,93474.7,Fresher
employee_8123,47,QA,89975,5,Pune,1079700,8997.5,98972.5,Junior
employee_8124,35,Finance,82614,5,Delhi,991368,8261.4,90875.4,Junior
employee_8125,54,Sales,32988,11,Bangalore,395856,3298.8,36286.8,Senior
employee_8126,43,HR,60754,1,Hyderabad,729048,6075.400000000001,66829.4,Fresher
employee_8127,44,Sales,118650,12,Mumbai,1423800,11865.0,130515.0,Senior
employee_8128,35,HR,48074,15,Pune,576888,4807.400000000001,52881.4,Senior
employee_8129,55,HR,46198,12,Chennai,554376,4619.8,50817.8,Senior
employee_8130,24,IT,101045,3,Chennai,1212540,10104.5,111149.5,Junior
employee_8131,57,HR,50180,15,Bangalore,602160,5018.0,55198.0,Senior
employee_8132,37,HR,73068,6,Mumbai,876816,7306.8,80374.8,Mid-level
employee_8133,51,QA,41560,15,Chennai,498720,4156.0,45716.0,Senior
employee_8134,58,Data,67674,15,Chennai,812088,6767.400000000001,74441.4,Senior
employee_8135,30,Sales,90152,0,Pune,1081824,9015.2,99167.2,Fresher
employee_8136,47,Sales,63938,0,Chennai,767256,6393.8,70331.8,Fresher
employee_8137,26,HR,60391,13,Hyderabad,724692,6039.1,66430.1,Senior
employee_8138,26,Finance,53731,10,Bangalore,644772,5373.1,59104.1,Mid-level
employee_8139,35,Sales,109698,11,Delhi,1316376,10969.800000000001,120667.8,Senior
employee_8140,24,HR,50236,10,Chennai,602832,5023.6,55259.6,Mid-level
employee_8141,60,IT,62133,5,Pune,745596,6213.3,68346.3,Junior
employee_8142,27,IT,101915,6,Delhi,1222980,10191.5,112106.5,Mid-level
employee_8143,46,IT,29340,11,Hyderabad,352080,2934.0,32274.0,Senior
employee_8144,51,HR,95291,4,Delhi,1143492,9529.1,104820.1,Junior
employee_8145,22,QA,73731,14,Chennai,884772,7373.1,81104.1,Senior
employee_8146,48,Finance,82428,11,Bangalore,989136,8242.800000000001,90670.8,Senior
employee_8147,33,HR,77822,9,Bangalore,933864,7782.200000000001,85604.2,Mid-level
employee_8148,38,QA,66866,7,Bangalore,802392,6686.6,73552.6,Mid-level
employee_8149,50,QA,110441,10,Chennai,1325292,11044.1,121485.1,Mid-level
employee_8150,31,Sales,108795,3,Hyderabad,1305540,10879.5,119674.5,Junior
employee_8151,33,HR,66813,15,Mumbai,801756,6681.3,73494.3,Senior
employee_8152,44,HR,91042,2,Delhi,1092504,9104.2,100146.2,Fresher
employee_8153,49,QA,99135,6,Bangalore,1189620,9913.5,109048.5,Mid-level
employee_8154,25,QA,112310,13,Hyderabad,1347720,11231.0,123541.0,Senior
